gene,title,score,e_value,identities,align_length
RecA,gi|589332184|gb|CP006984.1| Pseudomonas aeruginosa LESlike1 chromosome,47,0.563106,25,26
RecA,gi|589332184|gb|CP006984.1| Pseudomonas aeruginosa LESlike1 chromosome,44,1.96543,30,34
RecA,gi|589332184|gb|CP006984.1| Pseudomonas aeruginosa LESlike1 chromosome,42,6.86003,33,41
RecA,gi|589332184|gb|CP006984.1| Pseudomonas aeruginosa LESlike1 chromosome,42,6.86003,27,31
RecA,gi|589326231|gb|CP006983.1| Pseudomonas aeruginosa LESB65 sequence,453,3.5348e-111,630,887
RecA,gi|589326231|gb|CP006983.1| Pseudomonas aeruginosa LESB65 sequence,48,0.161333,27,29
RecA,gi|589326231|gb|CP006983.1| Pseudomonas aeruginosa LESB65 sequence,47,0.563106,25,26
RecA,gi|589326231|gb|CP006983.1| Pseudomonas aeruginosa LESB65 sequence,44,1.96543,30,34
RecA,gi|589326231|gb|CP006983.1| Pseudomonas aeruginosa LESB65 sequence,42,6.86003,33,41
RecA,gi|589326231|gb|CP006983.1| Pseudomonas aeruginosa LESB65 sequence,42,6.86003,27,31
RecA,gi|589320215|gb|CP006982.1| Pseudomonas aeruginosa LES400 sequence,453,3.5348e-111,630,887
RecA,gi|589320215|gb|CP006982.1| Pseudomonas aeruginosa LES400 sequence,48,0.161333,27,29
RecA,gi|589320215|gb|CP006982.1| Pseudomonas aeruginosa LES400 sequence,47,0.563106,25,26
RecA,gi|589320215|gb|CP006982.1| Pseudomonas aeruginosa LES400 sequence,44,1.96543,30,34
RecA,gi|589320215|gb|CP006982.1| Pseudomonas aeruginosa LES400 sequence,42,6.86003,33,41
RecA,gi|589320215|gb|CP006982.1| Pseudomonas aeruginosa LES400 sequence,42,6.86003,27,31
RecA,gi|589314341|gb|CP006981.1| Pseudomonas aeruginosa LESlike7 sequence,453,3.5348e-111,630,887
RecA,gi|589314341|gb|CP006981.1| Pseudomonas aeruginosa LESlike7 sequence,48,0.161333,27,29
RecA,gi|589314341|gb|CP006981.1| Pseudomonas aeruginosa LESlike7 sequence,47,0.563106,25,26
RecA,gi|589314341|gb|CP006981.1| Pseudomonas aeruginosa LESlike7 sequence,44,1.96543,30,34
RecA,gi|589314341|gb|CP006981.1| Pseudomonas aeruginosa LESlike7 sequence,42,6.86003,33,41
RecA,gi|589308385|gb|CP006980.1| Pseudomonas aeruginosa LESlike5 sequence,453,3.5348e-111,630,887
RecA,gi|589308385|gb|CP006980.1| Pseudomonas aeruginosa LESlike5 sequence,48,0.161333,27,29
RecA,gi|589308385|gb|CP006980.1| Pseudomonas aeruginosa LESlike5 sequence,47,0.563106,25,26
RecA,gi|589308385|gb|CP006980.1| Pseudomonas aeruginosa LESlike5 sequence,44,1.96543,30,34
RecA,gi|589308385|gb|CP006980.1| Pseudomonas aeruginosa LESlike5 sequence,42,6.86003,33,41
RecA,gi|589308385|gb|CP006980.1| Pseudomonas aeruginosa LESlike5 sequence,42,6.86003,27,31
RecA,"gi|566561164|gb|CP006937.1| Pseudomonas aeruginosa LES431, complete genome",453,3.5348e-111,630,887
RecA,"gi|566561164|gb|CP006937.1| Pseudomonas aeruginosa LES431, complete genome",48,0.161333,27,29
RecA,"gi|566561164|gb|CP006937.1| Pseudomonas aeruginosa LES431, complete genome",47,0.563106,25,26
RecA,"gi|566561164|gb|CP006937.1| Pseudomonas aeruginosa LES431, complete genome",44,1.96543,30,34
RecA,"gi|566561164|gb|CP006937.1| Pseudomonas aeruginosa LES431, complete genome",42,6.86003,33,41
RecA,"gi|566561164|gb|CP006937.1| Pseudomonas aeruginosa LES431, complete genome",42,6.86003,27,31
RecA,"gi|576902775|gb|CP007147.1| Pseudomonas aeruginosa YL84, complete genome",449,4.30627e-110,628,886
RecA,"gi|576902775|gb|CP007147.1| Pseudomonas aeruginosa YL84, complete genome",48,0.161333,27,29
RecA,"gi|576902775|gb|CP007147.1| Pseudomonas aeruginosa YL84, complete genome",47,0.563106,25,26
RecA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",448,4.30627e-110,629,887
RecA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",48,0.161333,27,29
RecA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",47,0.563106,25,26
RecA,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",448,4.30627e-110,629,887
RecA,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",48,0.161333,27,29
RecA,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",47,0.563106,25,26
RecA,"gi|514245605|gb|CP006245.1| Pseudomonas aeruginosa RP73, complete genome",448,4.30627e-110,629,887
RecA,"gi|514245605|gb|CP006245.1| Pseudomonas aeruginosa RP73, complete genome",48,0.161333,27,29
RecA,"gi|514245605|gb|CP006245.1| Pseudomonas aeruginosa RP73, complete genome",47,0.563106,25,26
RecA,"gi|514245605|gb|CP006245.1| Pseudomonas aeruginosa RP73, complete genome",42,6.86003,33,41
RecA,gi|779731694|gb|CP010430.1| Geobacter sulfurreducens strain AM-1 genome,444,5.24611e-109,633,901
RecA,gi|779731694|gb|CP010430.1| Geobacter sulfurreducens strain AM-1 genome,43,6.86003,23,24
RecA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",443,1.83107e-108,628,887
RecA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",48,0.161333,27,29
RecA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",47,0.563106,25,26
RecA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",43,6.86003,29,34
RecA,"gi|745831697|gb|CP006877.1| Rhizobium gallicum bv. gallicum R602sp strain R602 chromosome, complete genome",438,2.2307e-107,535,734
RecA,"gi|482529293|gb|CP005094.1| Azotobacter vinelandii CA, complete genome",435,2.71755e-106,479,643
RecA,"gi|482529293|gb|CP005094.1| Azotobacter vinelandii CA, complete genome",45,1.96543,24,25
RecA,"gi|482529293|gb|CP005094.1| Azotobacter vinelandii CA, complete genome",42,6.86003,24,26
RecA,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",424,1.40773e-103,537,750
RecA,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",44,1.96543,39,49
RecA,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",42,6.86003,27,31
RecA,"gi|567355861|gb|CP006979.1| Pseudomonas monteilii SB3101, complete genome",418,5.98581e-102,477,647
RecA,"gi|567355861|gb|CP006979.1| Pseudomonas monteilii SB3101, complete genome",42,6.86003,21,21
RecA,"gi|567348216|gb|CP006978.1| Pseudomonas monteilii SB3078, complete genome",418,5.98581e-102,477,647
RecA,"gi|567348216|gb|CP006978.1| Pseudomonas monteilii SB3078, complete genome",42,6.86003,21,21
RecA,"gi|1057926126|gb|CP014262.1| Pseudomonas corrugata strain RM1-1-4 chromosome, complete genome",417,2.08925e-101,506,698
RecA,"gi|1057926126|gb|CP014262.1| Pseudomonas corrugata strain RM1-1-4 chromosome, complete genome",49,0.161333,38,47
RecA,"gi|1057926126|gb|CP014262.1| Pseudomonas corrugata strain RM1-1-4 chromosome, complete genome",44,1.96543,39,49
DdrA,"gi|742984403|gb|CP010377.1| Enterobacter hormaechei subsp. hormaechei strain 34983, complete genome",65,4.11226e-06,46,55
DdrA,"gi|924308395|gb|CP012257.1| Cronobacter universalis NCTC 9529, complete genome",51,0.0259512,61,82
DdrA,gi|119668705|emb|AM406670.1| Azoarcus olearius strain BH72 genome assembly,51,0.0259512,46,57
DdrA,gi|119668705|emb|AM406670.1| Azoarcus olearius strain BH72 genome assembly,46,0.31615,26,28
DdrA,gi|119668705|emb|AM406670.1| Azoarcus olearius strain BH72 genome assembly,43,3.85149,52,72
DdrA,gi|119668705|emb|AM406670.1| Azoarcus olearius strain BH72 genome assembly,42,3.85149,27,31
DdrA,"gi|982198872|gb|CP013997.1| Pseudomonas monteilii strain USDA-ARS-USMARC-56711 chromosome, complete genome",50,0.0259512,31,35
DdrA,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",49,0.0905785,32,37
DdrA,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",44,1.10347,45,59
DdrA,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",42,3.85149,28,32
DdrA,"gi|2265430172|emb|LR963122.1| Aeromonas dhakensis isolate TN4 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265425554|emb|LR963117.1| Aeromonas dhakensis isolate TN5 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265420415|emb|LR963112.1| Aeromonas dhakensis isolate TN3 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265415584|emb|LR963107.1| Aeromonas dhakensis isolate TN49 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265410592|emb|LR963104.1| Aeromonas dhakensis isolate TN14 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265405416|emb|LR963099.1| Aeromonas dhakensis isolate TN10 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265400372|emb|LR963094.1| Aeromonas dhakensis isolate TN50 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265395661|emb|LR963089.1| Aeromonas dhakensis isolate TN11 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265390828|emb|LR963084.1| Aeromonas dhakensis isolate TN59 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|2265386260|emb|LR963079.1| Aeromonas dhakensis isolate TN45 genome assembly, chromosome: 1",49,0.0905785,46,59
DdrA,"gi|764072275|gb|CP010979.1| Pseudomonas putida S13.1.2, complete genome",48,0.0905785,36,44
DdrA,"gi|570731247|gb|CP007031.1| Marichromatium purpuratum 984, complete genome",48,0.0905785,65,90
DdrA,"gi|570731247|gb|CP007031.1| Marichromatium purpuratum 984, complete genome",44,1.10347,27,29
DdrA,"gi|1133639402|emb|LT708304.1| Mycobacterium bovis AF2122/97 genome assembly, chromosome: Mycobacterium_bovis_AF212297",47,0.31615,47,60
DdrA,"gi|1024771698|gb|CP011789.1| Pseudomonas putida strain PC2, complete genome",47,0.31615,28,31
DdrA,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",47,0.31615,28,31
DdrA,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",42,3.85149,27,31
DdrA,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",42,3.85149,29,33
DdrA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",47,0.31615,28,31
DdrA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|974282928|gb|CP008861.1| Pseudomonas aeruginosa strain H47921 chromosome, complete genome",47,0.31615,28,31
DdrA,"gi|974282928|gb|CP008861.1| Pseudomonas aeruginosa strain H47921 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|974282928|gb|CP008861.1| Pseudomonas aeruginosa strain H47921 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|974282928|gb|CP008861.1| Pseudomonas aeruginosa strain H47921 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|974282928|gb|CP008861.1| Pseudomonas aeruginosa strain H47921 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|928481363|gb|CP012676.1| Pseudomonas versuta strain L10.10 chromosome, complete genome",47,0.31615,28,31
DdrA,"gi|749193065|gb|CP007027.1| Mycobacterium tuberculosis H37RvSiena, complete genome",47,0.31615,47,60
DdrA,"gi|723239679|gb|CP009866.1| Pantoea sp. PSNIH2, complete genome",47,0.31615,41,52
DdrA,"gi|641743550|gb|CP007744.1| Pectobacterium atrosepticum strain JG10-08, complete genome",47,0.31615,30,33
DdrA,"gi|641743550|gb|CP007744.1| Pectobacterium atrosepticum strain JG10-08, complete genome",43,3.85149,25,26
DdrA,gi|444893469|emb|AL123456.3| Mycobacterium tuberculosis H37Rv complete genome,47,0.31615,47,60
DdrA,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",46,0.31615,30,34
DdrA,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",45,1.10347,30,35
DdrA,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",43,3.85149,37,46
DdrA,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",42,3.85149,24,26
DdrA,"gi|1169601839|gb|CP014866.1| Pseudomonas aeruginosa strain PA_154197 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|1169601839|gb|CP014866.1| Pseudomonas aeruginosa strain PA_154197 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|1169601839|gb|CP014866.1| Pseudomonas aeruginosa strain PA_154197 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|1169601839|gb|CP014866.1| Pseudomonas aeruginosa strain PA_154197 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|1169601839|gb|CP014866.1| Pseudomonas aeruginosa strain PA_154197 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|1044641851|gb|CP011857.1| Pseudomonas aeruginosa strain ATCC 27853, complete genome",46,0.31615,29,33
DdrA,"gi|1044641851|gb|CP011857.1| Pseudomonas aeruginosa strain ATCC 27853, complete genome",43,3.85149,26,29
DdrA,"gi|1044641851|gb|CP011857.1| Pseudomonas aeruginosa strain ATCC 27853, complete genome",43,3.85149,38,49
DdrA,"gi|1044641851|gb|CP011857.1| Pseudomonas aeruginosa strain ATCC 27853, complete genome",42,3.85149,24,26
DdrA,"gi|1044641851|gb|CP011857.1| Pseudomonas aeruginosa strain ATCC 27853, complete genome",42,3.85149,27,31
DdrA,"gi|1022528561|gb|CP015377.1| Pseudomonas aeruginosa strain BAMCPA07-48 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|1022528561|gb|CP015377.1| Pseudomonas aeruginosa strain BAMCPA07-48 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|1022528561|gb|CP015377.1| Pseudomonas aeruginosa strain BAMCPA07-48 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|1022528561|gb|CP015377.1| Pseudomonas aeruginosa strain BAMCPA07-48 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|1022528561|gb|CP015377.1| Pseudomonas aeruginosa strain BAMCPA07-48 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|1022528561|gb|CP015377.1| Pseudomonas aeruginosa strain BAMCPA07-48 chromosome, complete genome",42,3.85149,24,26
DdrA,"gi|1016892938|gb|CP015117.1| Pseudomonas aeruginosa strain ATCC 27853 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|1016892938|gb|CP015117.1| Pseudomonas aeruginosa strain ATCC 27853 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|1016892938|gb|CP015117.1| Pseudomonas aeruginosa strain ATCC 27853 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|1016892938|gb|CP015117.1| Pseudomonas aeruginosa strain ATCC 27853 chromosome, complete genome",42,3.85149,24,26
DdrA,"gi|1016892938|gb|CP015117.1| Pseudomonas aeruginosa strain ATCC 27853 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",46,0.31615,38,48
DdrA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|975025465|gb|CP013965.1| Aeromonas hydrophila strain D4 chromosome, complete genome",46,0.31615,26,28
DdrA,"gi|974341323|gb|CP008868.1| Pseudomonas aeruginosa strain T63266 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|974341323|gb|CP008868.1| Pseudomonas aeruginosa strain T63266 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|974341323|gb|CP008868.1| Pseudomonas aeruginosa strain T63266 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|974341323|gb|CP008868.1| Pseudomonas aeruginosa strain T63266 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|974341323|gb|CP008868.1| Pseudomonas aeruginosa strain T63266 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|974335511|gb|CP008867.1| Pseudomonas aeruginosa strain T52373 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|974335511|gb|CP008867.1| Pseudomonas aeruginosa strain T52373 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|974335511|gb|CP008867.1| Pseudomonas aeruginosa strain T52373 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|974335511|gb|CP008867.1| Pseudomonas aeruginosa strain T52373 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|974335511|gb|CP008867.1| Pseudomonas aeruginosa strain T52373 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|974311447|gb|CP008863.1| Pseudomonas aeruginosa strain M37351 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|974311447|gb|CP008863.1| Pseudomonas aeruginosa strain M37351 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|974311447|gb|CP008863.1| Pseudomonas aeruginosa strain M37351 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|974311447|gb|CP008863.1| Pseudomonas aeruginosa strain M37351 chromosome, complete genome",42,3.85149,33,41
DdrA,"gi|974311447|gb|CP008863.1| Pseudomonas aeruginosa strain M37351 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|974311447|gb|CP008863.1| Pseudomonas aeruginosa strain M37351 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|974255378|gb|CP008857.1| Pseudomonas aeruginosa strain F30658 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|974255378|gb|CP008857.1| Pseudomonas aeruginosa strain F30658 chromosome, complete genome",46,0.31615,38,48
DdrA,"gi|974255378|gb|CP008857.1| Pseudomonas aeruginosa strain F30658 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|974255378|gb|CP008857.1| Pseudomonas aeruginosa strain F30658 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|974255378|gb|CP008857.1| Pseudomonas aeruginosa strain F30658 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|974255378|gb|CP008857.1| Pseudomonas aeruginosa strain F30658 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|970332569|gb|CP013696.1| Pseudomonas aeruginosa strain 12-4-4(59) chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|970332569|gb|CP013696.1| Pseudomonas aeruginosa strain 12-4-4(59) chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|970332569|gb|CP013696.1| Pseudomonas aeruginosa strain 12-4-4(59) chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|970332569|gb|CP013696.1| Pseudomonas aeruginosa strain 12-4-4(59) chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|970332569|gb|CP013696.1| Pseudomonas aeruginosa strain 12-4-4(59) chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|961421427|gb|CP013144.1| Pseudomonas aeruginosa strain Cu1510 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|961421427|gb|CP013144.1| Pseudomonas aeruginosa strain Cu1510 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|961421427|gb|CP013144.1| Pseudomonas aeruginosa strain Cu1510 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|961421427|gb|CP013144.1| Pseudomonas aeruginosa strain Cu1510 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|958617326|gb|CP013178.1| Aeromonas hydrophila strain JBN2301 chromosome, complete genome",46,0.31615,26,28
DdrA,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",46,0.31615,38,48
DdrA,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",43,3.85149,61,82
DdrA,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",42,3.85149,33,41
DdrA,"gi|927993303|gb|CP012679.1| Pseudomonas aeruginosa strain PA1RG chromosome, complete genome",46,0.31615,29,33
DdrA,"gi|927993303|gb|CP012679.1| Pseudomonas aeruginosa strain PA1RG chromosome, complete genome",43,3.85149,26,29
DdrA,"gi|927993303|gb|CP012679.1| Pseudomonas aeruginosa strain PA1RG chromosome, complete genome",43,3.85149,38,49
DdrA,"gi|927993303|gb|CP012679.1| Pseudomonas aeruginosa strain PA1RG chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|927993303|gb|CP012679.1| Pseudomonas aeruginosa strain PA1RG chromosome, complete genome",42,3.85149,27,31
DdrA,"gi|927226644|gb|CP004054.2| Pseudomonas aeruginosa PA1, complete genome",46,0.31615,29,33
DdrA,"gi|927226644|gb|CP004054.2| Pseudomonas aeruginosa PA1, complete genome",43,3.85149,26,29
DdrA,"gi|927226644|gb|CP004054.2| Pseudomonas aeruginosa PA1, complete genome",43,3.85149,38,49
DdrA,"gi|927226644|gb|CP004054.2| Pseudomonas aeruginosa PA1, complete genome",42,3.85149,27,31
DdrA,"gi|927226644|gb|CP004054.2| Pseudomonas aeruginosa PA1, complete genome",42,3.85149,27,31
DdrA,"gi|2265454226|emb|LR963138.1| Aeromonas hydrophila strain vAh ST251 genome assembly, chromosome: 1",46,0.31615,26,28
DdrA,"gi|2265449258|emb|LR963135.1| Aeromonas hydrophila strain vAh ST251 genome assembly, chromosome: 1",46,0.31615,26,28
DdrA,"gi|2265444577|emb|LR963132.1| Aeromonas hydrophila strain vAh ST251 genome assembly, chromosome: 1",46,0.31615,26,28
DdrA,"gi|2265439653|emb|LR963129.1| Aeromonas hydrophila strain vAh ST251 genome assembly, chromosome: 1",46,0.31615,26,28
DdrA,"gi|2265434934|emb|LR963127.1| Aeromonas hydrophila strain vAh ST251 genome assembly, chromosome: 1",46,0.31615,26,28
DdrB,"gi|734574563|gb|CP009974.1| Pseudomonas putida S12, complete genome",48,0.0814292,44,54
DdrB,gi|1012297367|gb|CP014868.1| Pseudomonas synxantha strain KENGFT3 genome,45,0.99201,33,40
DdrB,"gi|1012291606|gb|CP014867.1| Pseudomonas chlororaphis isolate 189, complete genome",45,0.99201,44,57
DdrB,"gi|1002767533|gb|CP014546.1| Pseudomonas azotoformans strain S4 chromosome, complete genome",45,0.99201,33,40
DdrB,"gi|692336178|gb|CP009290.1| Pseudomonas chlororaphis subsp. aurantiaca strain JD37, complete genome",45,0.99201,44,57
DdrB,"gi|1169601839|gb|CP014866.1| Pseudomonas aeruginosa strain PA_154197 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|1044641851|gb|CP011857.1| Pseudomonas aeruginosa strain ATCC 27853, complete genome",44,0.99201,25,27
DdrB,"gi|1022528561|gb|CP015377.1| Pseudomonas aeruginosa strain BAMCPA07-48 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|1016892938|gb|CP015117.1| Pseudomonas aeruginosa strain ATCC 27853 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|984703981|gb|CP013861.1| Pseudomonas fragi strain P121 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|974341323|gb|CP008868.1| Pseudomonas aeruginosa strain T63266 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|974335511|gb|CP008867.1| Pseudomonas aeruginosa strain T52373 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|974282928|gb|CP008861.1| Pseudomonas aeruginosa strain H47921 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|974255378|gb|CP008857.1| Pseudomonas aeruginosa strain F30658 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|970332569|gb|CP013696.1| Pseudomonas aeruginosa strain 12-4-4(59) chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|961421427|gb|CP013144.1| Pseudomonas aeruginosa strain Cu1510 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|928481363|gb|CP012676.1| Pseudomonas versuta strain L10.10 chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|927993303|gb|CP012679.1| Pseudomonas aeruginosa strain PA1RG chromosome, complete genome",44,0.99201,25,27
DdrB,"gi|927226644|gb|CP004054.2| Pseudomonas aeruginosa PA1, complete genome",44,0.99201,25,27
DdrB,"gi|881079720|gb|CP012066.1| Pseudomonas aeruginosa strain F9676, complete genome",44,0.99201,25,27
DdrB,"gi|861670927|gb|CP012001.1| Pseudomonas aeruginosa DSM 50071, complete genome",44,0.99201,25,27
DdrB,"gi|822095036|gb|CP011104.1| Photorhabdus temperata subsp. thracensis strain DSM 15199, complete genome",44,0.99201,31,37
DdrB,gi|817624209|gb|CP011369.1| Pseudomonas aeruginosa strain S04 90 chromosome,44,0.99201,25,27
DdrB,"gi|815968487|gb|CP011317.1| Pseudomonas aeruginosa strain Carb01 63, complete genome",44,0.99201,25,27
DdrB,"gi|751373101|gb|CP010555.1| Pseudomonas aeruginosa strain FRD1, complete genome",44,0.99201,25,27
DdrB,gi|741039890|gb|CP005977.1| Lactobacillus brevis BSO 464 genome,44,0.99201,22,22
