gene,title,score,e_value,identities,align_length
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",35.0,0.329117,19,20
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",34.0,0.329117,22,24
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",34.0,0.329117,20,22
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",34.0,0.329117,20,22
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",31.0,4.00946,22,25
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",31.0,4.00946,17,18
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,4.00946,18,20
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,4.00946,18,20
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,4.00946,15,15
ThyA,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,4.00946,18,20
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",36.0,0.0851328,27,33
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",33.0,1.03713,21,24
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",32.0,1.03713,19,21
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",31.0,3.61994,20,23
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",31.0,3.61994,26,33
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",31.0,3.61994,17,18
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",31.0,3.61994,19,20
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",31.0,3.61994,20,23
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,18,20
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,18,20
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,21,25
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,18,20
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
PNPase,"gi|1346221182|gb|CP026923.1| Pontimonas salivibrio strain CL-TW6 chromosome, complete genome",30.0,3.61994,15,15
